Customer ID;Age;Gender;Item Purchased;Category; Purchase Amount (USD) ;Location;Size;Color;Season;Review Rating;Subscription Status;Shipping Type;Discount Applied;Promo Code Used;Previous Purchases;Payment Method;Frequency of Purchases
3067;58;Female;Skirt;Clothing; $ 48,00 ;Michigan;L;Teal;Summer;4,3;No;Free Shipping;No;No;13;Venmo;Every 3 Months
3106;48;Female;Skirt;Clothing; $ 33,00 ;Oregon;M;Olive;Fall;2,7;No;Express;No;No;17;Debit Card;Monthly
3137;58;Female;Skirt;Clothing; $ 32,00 ;Minnesota;M;Gray;Fall;3,1;No;Next Day Air;No;No;29;Cash;Bi-Weekly
3174;69;Female;Skirt;Clothing; $ 46,00 ;Washington;L;Teal;Summer;4,9;No;Next Day Air;No;No;32;PayPal;Fortnightly
3186;52;Female;Skirt;Clothing; $ 71,00 ;Ohio;L;Gold;Fall;4,7;No;Express;No;No;6;PayPal;Annually
3215;53;Female;Skirt;Clothing; $ 78,00 ;Washington;M;Yellow;Spring;3,1;No;Free Shipping;No;No;6;Debit Card;Annually
3219;37;Female;Skirt;Clothing; $ 34,00 ;Florida;M;Teal;Fall;3,9;No;Express;No;No;49;PayPal;Monthly
3278;59;Female;Skirt;Clothing; $ 86,00 ;Texas;M;Blue;Spring;4,9;No;Store Pickup;No;No;3;Credit Card;Monthly
3288;24;Female;Skirt;Clothing; $ 63,00 ;West Virginia;L;Black;Spring;4,3;No;2-Day Shipping;No;No;38;Credit Card;Weekly
3339;29;Female;Skirt;Clothing; $ 94,00 ;Minnesota;L;White;Winter;2,9;No;2-Day Shipping;No;No;46;Credit Card;Monthly
3355;42;Female;Skirt;Clothing; $ 45,00 ;Maryland;M;Orange;Fall;2,8;No;Next Day Air;No;No;15;PayPal;Weekly
3366;43;Female;Skirt;Clothing; $ 58,00 ;Tennessee;L;Teal;Fall;3,9;No;Express;No;No;45;Credit Card;Every 3 Months
3430;27;Female;Skirt;Clothing; $ 96,00 ;Alaska;S;Purple;Winter;4,6;No;Express;No;No;34;Debit Card;Weekly
3443;28;Female;Skirt;Clothing; $ 78,00 ;Michigan;M;Violet;Spring;4,3;No;Next Day Air;No;No;12;PayPal;Weekly
3518;29;Female;Skirt;Clothing; $ 69,00 ;Tennessee;M;Orange;Winter;3,1;No;Next Day Air;No;No;34;Debit Card;Every 3 Months
3572;70;Female;Skirt;Clothing; $ 27,00 ;North Dakota;M;White;Summer;3,2;No;Standard;No;No;15;Bank Transfer;Every 3 Months
3603;58;Female;Skirt;Clothing; $ 36,00 ;Wyoming;S;Magenta;Summer;3,3;No;Store Pickup;No;No;40;Debit Card;Quarterly
3649;31;Female;Skirt;Clothing; $ 67,00 ;New York;M;White;Winter;5;No;Free Shipping;No;No;45;Cash;Bi-Weekly
3650;68;Female;Skirt;Clothing; $ 57,00 ;Minnesota;M;Brown;Fall;4,4;No;Standard;No;No;33;Credit Card;Fortnightly
3685;29;Female;Skirt;Clothing; $ 86,00 ;Pennsylvania;L;Charcoal;Spring;4,4;No;Free Shipping;No;No;47;Credit Card;Bi-Weekly
3696;38;Female;Skirt;Clothing; $ 33,00 ;Florida;M;White;Fall;4,6;No;Standard;No;No;18;Bank Transfer;Fortnightly
3699;25;Female;Skirt;Clothing; $ 54,00 ;California;XL;Maroon;Spring;4;No;2-Day Shipping;No;No;4;Venmo;Annually
3706;28;Female;Skirt;Clothing; $ 65,00 ;Colorado;L;Teal;Summer;3,2;No;Free Shipping;No;No;2;Debit Card;Annually
3756;64;Female;Skirt;Clothing; $ 93,00 ;Pennsylvania;M;Peach;Fall;3,4;No;Free Shipping;No;No;26;Credit Card;Monthly
3757;64;Female;Skirt;Clothing; $ 69,00 ;South Carolina;L;Teal;Spring;4,8;No;Express;No;No;42;Debit Card;Bi-Weekly
3758;61;Female;Skirt;Clothing; $ 44,00 ;California;L;Red;Fall;4,5;No;2-Day Shipping;No;No;33;Cash;Weekly
3811;46;Female;Skirt;Clothing; $ 79,00 ;Wisconsin;L;Peach;Fall;3,9;No;Free Shipping;No;No;29;Venmo;Monthly
3813;50;Female;Skirt;Clothing; $ 75,00 ;Michigan;M;Pink;Spring;2,8;No;Next Day Air;No;No;7;Bank Transfer;Every 3 Months
3837;62;Female;Skirt;Clothing; $ 84,00 ;Alaska;M;Violet;Spring;2,5;No;Free Shipping;No;No;38;PayPal;Fortnightly
3880;26;Female;Skirt;Clothing; $ 63,00 ;Florida;L;Maroon;Winter;4,1;No;Free Shipping;No;No;6;Debit Card;Quarterly
3895;66;Female;Skirt;Clothing; $ 78,00 ;Connecticut;L;White;Spring;3,9;No;2-Day Shipping;No;No;44;Credit Card;Every 3 Months
6;46;Male;Sneakers;Footwear; $ 20,00 ;Wyoming;M;White;Summer;2,9;Yes;Standard;Yes;Yes;14;Venmo;Weekly
63;30;Male;Sneakers;Footwear; $ 21,00 ;Mississippi;S;Magenta;Spring;3,8;Yes;Free Shipping;Yes;Yes;31;Credit Card;Fortnightly
96;37;Male;Sneakers;Footwear; $ 100,00 ;Missouri;L;Pink;Fall;3,8;Yes;Free Shipping;Yes;Yes;48;PayPal;Monthly
108;28;Male;Sneakers;Footwear; $ 67,00 ;Maryland;L;Olive;Winter;3,1;Yes;Next Day Air;Yes;Yes;46;PayPal;Fortnightly
138;68;Male;Sneakers;Footwear; $ 43,00 ;Colorado;M;Turquoise;Spring;4,7;Yes;Free Shipping;Yes;Yes;38;PayPal;Weekly
167;46;Male;Sneakers;Footwear; $ 31,00 ;Delaware;XL;Indigo;Fall;4;Yes;Store Pickup;Yes;Yes;30;Cash;Monthly
185;32;Male;Sneakers;Footwear; $ 33,00 ;Hawaii;L;Cyan;Spring;3;Yes;Express;Yes;Yes;40;Cash;Fortnightly
205;24;Male;Sneakers;Footwear; $ 100,00 ;Arizona;M;Yellow;Fall;4;Yes;Store Pickup;Yes;Yes;35;Cash;Bi-Weekly
221;39;Male;Sneakers;Footwear; $ 57,00 ;Arizona;S;Indigo;Spring;3,7;Yes;Express;Yes;Yes;48;Debit Card;Fortnightly
280;23;Male;Sneakers;Footwear; $ 69,00 ;Arkansas;L;Turquoise;Summer;4;Yes;Standard;Yes;Yes;37;Bank Transfer;Monthly
300;25;Male;Sneakers;Footwear; $ 80,00 ;Pennsylvania;M;Maroon;Summer;3,2;Yes;Next Day Air;Yes;Yes;28;PayPal;Fortnightly
322;41;Male;Sneakers;Footwear; $ 36,00 ;Vermont;L;Orange;Summer;4,7;Yes;Free Shipping;Yes;Yes;48;Debit Card;Quarterly
354;63;Male;Sneakers;Footwear; $ 64,00 ;Missouri;L;Yellow;Fall;4,1;Yes;Store Pickup;Yes;Yes;35;Debit Card;Monthly
360;31;Male;Sneakers;Footwear; $ 74,00 ;Georgia;M;Olive;Winter;3;Yes;Store Pickup;Yes;Yes;30;Credit Card;Every 3 Months
363;53;Male;Sneakers;Footwear; $ 64,00 ;Texas;M;Charcoal;Fall;3,4;Yes;Free Shipping;Yes;Yes;1;Venmo;Fortnightly
372;27;Male;Sneakers;Footwear; $ 83,00 ;North Carolina;S;Pink;Winter;3,2;Yes;2-Day Shipping;Yes;Yes;47;PayPal;Monthly
396;37;Male;Sneakers;Footwear; $ 65,00 ;Rhode Island;L;Brown;Winter;4,9;Yes;Store Pickup;Yes;Yes;2;PayPal;Annually
404;19;Male;Sneakers;Footwear; $ 45,00 ;Nevada;M;Orange;Winter;4,5;Yes;Next Day Air;Yes;Yes;12;Bank Transfer;Annually
409;34;Male;Sneakers;Footwear; $ 66,00 ;Alabama;L;White;Spring;3,4;Yes;Express;Yes;Yes;36;Cash;Fortnightly
476;21;Male;Sneakers;Footwear; $ 66,00 ;Ohio;L;Magenta;Summer;2,7;Yes;Free Shipping;Yes;Yes;18;Debit Card;Annually
491;57;Male;Sneakers;Footwear; $ 42,00 ;Colorado;M;Silver;Winter;4,2;Yes;2-Day Shipping;Yes;Yes;47;Cash;Monthly
498;43;Male;Sneakers;Footwear; $ 39,00 ;Oklahoma;S;Silver;Winter;4,6;Yes;Free Shipping;Yes;Yes;31;Cash;Weekly
529;34;Male;Sneakers;Footwear; $ 88,00 ;Maryland;S;Beige;Winter;3,2;Yes;Express;Yes;Yes;40;Cash;Annually
555;56;Male;Sneakers;Footwear; $ 47,00 ;Minnesota;M;Red;Summer;3;Yes;Express;Yes;Yes;34;Bank Transfer;Weekly
559;50;Male;Sneakers;Footwear; $ 77,00 ;Iowa;L;Teal;Fall;3,2;Yes;Express;Yes;Yes;43;Debit Card;Every 3 Months
567;55;Male;Sneakers;Footwear; $ 93,00 ;Alabama;M;Indigo;Spring;3,6;Yes;Store Pickup;Yes;Yes;1;Debit Card;Fortnightly
575;54;Male;Sneakers;Footwear; $ 79,00 ;Maine;L;Red;Fall;4,8;Yes;Free Shipping;Yes;Yes;20;Bank Transfer;Bi-Weekly
635;36;Male;Sneakers;Footwear; $ 60,00 ;Ohio;M;Teal;Summer;3,9;Yes;Standard;Yes;Yes;46;PayPal;Weekly
681;58;Male;Sneakers;Footwear; $ 25,00 ;Tennessee;M;Magenta;Spring;4,2;Yes;Express;Yes;Yes;3;PayPal;Annually
766;54;Male;Sneakers;Footwear; $ 99,00 ;Alaska;M;Pink;Summer;3;Yes;Store Pickup;Yes;Yes;13;Cash;Quarterly
771;19;Male;Sneakers;Footwear; $ 54,00 ;Vermont;M;Gray;Spring;3,3;Yes;Express;Yes;Yes;8;Credit Card;Annually
793;34;Male;Sneakers;Footwear; $ 45,00 ;New Jersey;M;Violet;Spring;4,2;Yes;Next Day Air;Yes;Yes;45;Venmo;Weekly
812;18;Male;Sneakers;Footwear; $ 35,00 ;Illinois;M;Green;Winter;2,7;Yes;Free Shipping;Yes;Yes;36;Venmo;Quarterly
821;56;Male;Sneakers;Footwear; $ 39,00 ;Louisiana;M;Turquoise;Spring;2,5;Yes;2-Day Shipping;Yes;Yes;27;Debit Card;Monthly
864;49;Male;Sneakers;Footwear; $ 41,00 ;Vermont;M;Cyan;Summer;3,9;Yes;Standard;Yes;Yes;42;PayPal;Fortnightly
884;28;Male;Sneakers;Footwear; $ 37,00 ;Pennsylvania;S;Gold;Fall;4,3;Yes;Free Shipping;Yes;Yes;30;Bank Transfer;Monthly
914;37;Male;Sneakers;Footwear; $ 47,00 ;Utah;M;Yellow;Fall;2,6;Yes;Next Day Air;Yes;Yes;29;Cash;Every 3 Months
923;63;Male;Sneakers;Footwear; $ 60,00 ;Georgia;M;Cyan;Fall;4,2;Yes;Standard;Yes;Yes;13;Credit Card;Monthly
928;28;Male;Sneakers;Footwear; $ 78,00 ;New Mexico;L;Black;Summer;4,4;Yes;Standard;Yes;Yes;8;Venmo;Bi-Weekly
934;70;Male;Sneakers;Footwear; $ 84,00 ;Colorado;M;Magenta;Spring;2,7;Yes;Store Pickup;Yes;Yes;33;Debit Card;Monthly
959;70;Male;Sneakers;Footwear; $ 53,00 ;Washington;XL;Beige;Winter;4,4;Yes;Free Shipping;Yes;Yes;31;Credit Card;Bi-Weekly
973;61;Male;Sneakers;Footwear; $ 61,00 ;Colorado;L;Gold;Winter;3;Yes;Standard;Yes;Yes;33;Credit Card;Weekly
1047;40;Male;Sneakers;Footwear; $ 22,00 ;Illinois;M;Magenta;Winter;4,2;Yes;Standard;Yes;Yes;12;Venmo;Annually
1051;48;Male;Sneakers;Footwear; $ 64,00 ;Florida;M;Beige;Winter;3,8;Yes;Next Day Air;Yes;Yes;19;Venmo;Monthly
1094;60;Male;Sneakers;Footwear; $ 48,00 ;Delaware;S;Indigo;Winter;4,2;No;2-Day Shipping;Yes;Yes;46;Venmo;Every 3 Months
1108;69;Male;Sneakers;Footwear; $ 62,00 ;Texas;M;Peach;Fall;2,8;No;Store Pickup;Yes;Yes;26;Bank Transfer;Weekly
1121;22;Male;Sneakers;Footwear; $ 84,00 ;Pennsylvania;M;Magenta;Winter;4;No;Next Day Air;Yes;Yes;40;Debit Card;Monthly
1146;31;Male;Sneakers;Footwear; $ 89,00 ;Nevada;L;Pink;Summer;3;No;Express;Yes;Yes;30;Cash;Every 3 Months
1147;48;Male;Sneakers;Footwear; $ 38,00 ;Wisconsin;M;Indigo;Summer;4,2;No;Standard;Yes;Yes;7;Bank Transfer;Every 3 Months
1198;54;Male;Sneakers;Footwear; $ 92,00 ;Vermont;L;Violet;Fall;3,9;No;Standard;Yes;Yes;26;PayPal;Annually
1204;40;Male;Sneakers;Footwear; $ 82,00 ;Minnesota;M;Orange;Winter;3,7;No;Free Shipping;Yes;Yes;23;Bank Transfer;Annually
1255;54;Male;Sneakers;Footwear; $ 56,00 ;California;XL;Black;Spring;3,3;No;2-Day Shipping;Yes;Yes;2;Credit Card;Bi-Weekly
1296;30;Male;Sneakers;Footwear; $ 60,00 ;New Mexico;M;Olive;Fall;2,8;No;Standard;Yes;Yes;50;PayPal;Weekly
1303;23;Male;Sneakers;Footwear; $ 25,00 ;Idaho;M;Gold;Fall;2,9;No;Next Day Air;Yes;Yes;37;Credit Card;Monthly
1337;23;Male;Sneakers;Footwear; $ 85,00 ;Oregon;M;Charcoal;Spring;4,8;No;Store Pickup;Yes;Yes;44;Debit Card;Fortnightly
1344;68;Male;Sneakers;Footwear; $ 56,00 ;Florida;M;Indigo;Spring;3,4;No;Standard;Yes;Yes;34;Bank Transfer;Monthly
1376;42;Male;Sneakers;Footwear; $ 31,00 ;Maine;L;Brown;Spring;4,1;No;2-Day Shipping;Yes;Yes;8;Credit Card;Annually
1381;51;Male;Sneakers;Footwear; $ 35,00 ;Massachusetts;S;Beige;Winter;4,6;No;Standard;Yes;Yes;41;Cash;Fortnightly
1385;46;Male;Sneakers;Footwear; $ 96,00 ;Alaska;M;Beige;Fall;4,6;No;Standard;Yes;Yes;8;Bank Transfer;Weekly
1437;35;Male;Sneakers;Footwear; $ 83,00 ;Minnesota;M;Gray;Winter;3,7;No;Free Shipping;Yes;Yes;23;PayPal;Fortnightly
1455;66;Male;Sneakers;Footwear; $ 50,00 ;Georgia;L;Maroon;Winter;2,9;No;Free Shipping;Yes;Yes;17;Credit Card;Annually
1463;38;Male;Sneakers;Footwear; $ 90,00 ;Utah;S;Charcoal;Summer;4,8;No;2-Day Shipping;Yes;Yes;2;Venmo;Quarterly
1487;25;Male;Sneakers;Footwear; $ 73,00 ;Idaho;S;Yellow;Spring;5;No;Free Shipping;Yes;Yes;23;Venmo;Every 3 Months
1491;66;Male;Sneakers;Footwear; $ 52,00 ;Louisiana;L;Olive;Spring;4,9;No;Express;Yes;Yes;15;Venmo;Bi-Weekly
1513;60;Male;Sneakers;Footwear; $ 23,00 ;Wisconsin;L;Silver;Winter;3,9;No;Standard;Yes;Yes;18;PayPal;Bi-Weekly
1547;60;Male;Sneakers;Footwear; $ 51,00 ;Oregon;XL;Purple;Summer;3,8;No;Express;Yes;Yes;17;Bank Transfer;Annually
1550;19;Male;Sneakers;Footwear; $ 55,00 ;Kansas;M;Black;Spring;2,9;No;2-Day Shipping;Yes;Yes;19;Debit Card;Every 3 Months
1567;48;Male;Sneakers;Footwear; $ 99,00 ;Wyoming;S;Green;Winter;3;No;Free Shipping;Yes;Yes;21;Cash;Bi-Weekly
1569;51;Male;Sneakers;Footwear; $ 76,00 ;Washington;L;Yellow;Spring;4,6;No;Store Pickup;Yes;Yes;8;Debit Card;Monthly
1581;65;Male;Sneakers;Footwear; $ 71,00 ;North Dakota;L;Cyan;Summer;3,7;No;Standard;Yes;Yes;30;Cash;Annually
1590;42;Male;Sneakers;Footwear; $ 72,00 ;Ohio;M;Silver;Summer;2,7;No;Store Pickup;Yes;Yes;48;Cash;Weekly
1627;32;Male;Sneakers;Footwear; $ 35,00 ;Nevada;L;Orange;Summer;2,6;No;Next Day Air;Yes;Yes;45;Credit Card;Bi-Weekly
1682;24;Male;Sneakers;Footwear; $ 95,00 ;Virginia;L;Green;Winter;3,7;No;2-Day Shipping;No;No;14;Credit Card;Bi-Weekly
1705;56;Male;Sneakers;Footwear; $ 20,00 ;Idaho;M;Lavender;Summer;3,9;No;Store Pickup;No;No;19;Cash;Every 3 Months
1778;18;Male;Sneakers;Footwear; $ 44,00 ;Minnesota;L;Purple;Winter;4,7;No;Free Shipping;No;No;4;Cash;Fortnightly
1793;38;Male;Sneakers;Footwear; $ 59,00 ;Iowa;M;Peach;Fall;3;No;Express;No;No;22;Debit Card;Every 3 Months
1804;60;Male;Sneakers;Footwear; $ 97,00 ;New Hampshire;S;Gray;Summer;3,5;No;Free Shipping;No;No;33;Venmo;Fortnightly
1808;34;Male;Sneakers;Footwear; $ 46,00 ;Vermont;L;Gold;Summer;3,5;No;Standard;No;No;37;Venmo;Fortnightly
1862;29;Male;Sneakers;Footwear; $ 60,00 ;South Dakota;S;Peach;Fall;3,6;No;Standard;No;No;19;Debit Card;Monthly
1926;59;Male;Sneakers;Footwear; $ 32,00 ;Utah;L;Black;Winter;2,9;No;Express;No;No;44;Credit Card;Fortnightly
1992;46;Male;Sneakers;Footwear; $ 29,00 ;Missouri;M;Brown;Summer;3,7;No;Next Day Air;No;No;1;Venmo;Every 3 Months
1997;67;Male;Sneakers;Footwear; $ 27,00 ;South Dakota;L;Indigo;Summer;3,3;No;Next Day Air;No;No;18;Cash;Every 3 Months
2004;68;Male;Sneakers;Footwear; $ 72,00 ;Maine;S;Blue;Spring;3,1;No;Express;No;No;32;Cash;Quarterly
2049;45;Male;Sneakers;Footwear; $ 64,00 ;Michigan;XL;Pink;Winter;3,9;No;Express;No;No;35;Bank Transfer;Quarterly
2066;27;Male;Sneakers;Footwear; $ 40,00 ;Oregon;M;Blue;Spring;2,9;No;Free Shipping;No;No;6;Bank Transfer;Bi-Weekly
2067;64;Male;Sneakers;Footwear; $ 92,00 ;Illinois;M;Olive;Fall;4,7;No;Store Pickup;No;No;44;Debit Card;Fortnightly
2098;33;Male;Sneakers;Footwear; $ 43,00 ;Iowa;S;Cyan;Winter;3,9;No;Next Day Air;No;No;5;Credit Card;Weekly
2231;52;Male;Sneakers;Footwear; $ 36,00 ;Colorado;S;Teal;Spring;3,8;No;Express;No;No;33;Venmo;Fortnightly
2239;40;Male;Sneakers;Footwear; $ 84,00 ;Florida;L;Beige;Winter;3,8;No;Standard;No;No;18;Debit Card;Weekly
2280;53;Male;Sneakers;Footwear; $ 67,00 ;West Virginia;L;Indigo;Spring;2,9;No;Free Shipping;No;No;35;Bank Transfer;Quarterly
2283;18;Male;Sneakers;Footwear; $ 97,00 ;Idaho;S;Red;Fall;4,2;No;2-Day Shipping;No;No;8;Credit Card;Annually
2312;27;Male;Sneakers;Footwear; $ 28,00 ;Montana;L;Gold;Spring;4,8;No;2-Day Shipping;No;No;10;Bank Transfer;Every 3 Months
2317;28;Male;Sneakers;Footwear; $ 39,00 ;Montana;L;Yellow;Winter;3,8;No;Standard;No;No;7;Debit Card;Annually
2339;66;Male;Sneakers;Footwear; $ 68,00 ;Georgia;S;Silver;Fall;4;No;Express;No;No;21;PayPal;Quarterly
2366;52;Male;Sneakers;Footwear; $ 91,00 ;Wyoming;S;Peach;Winter;2,5;No;Next Day Air;No;No;32;Venmo;Monthly
2409;23;Male;Sneakers;Footwear; $ 55,00 ;Hawaii;XL;Black;Fall;4,2;No;Next Day Air;No;No;44;Debit Card;Every 3 Months
2422;37;Male;Sneakers;Footwear; $ 46,00 ;Minnesota;L;Pink;Spring;4,6;No;Standard;No;No;2;Debit Card;Every 3 Months
2430;57;Male;Sneakers;Footwear; $ 57,00 ;Virginia;XL;Maroon;Summer;4,4;No;Standard;No;No;47;Credit Card;Fortnightly
2436;21;Male;Sneakers;Footwear; $ 27,00 ;Hawaii;S;Black;Fall;4,5;No;Free Shipping;No;No;29;Cash;Bi-Weekly
2438;43;Male;Sneakers;Footwear; $ 59,00 ;Wyoming;XL;Magenta;Winter;3,4;No;Store Pickup;No;No;34;Credit Card;Weekly
2509;23;Male;Sneakers;Footwear; $ 90,00 ;California;XL;Indigo;Spring;3,1;No;2-Day Shipping;No;No;5;Debit Card;Bi-Weekly
2571;36;Male;Sneakers;Footwear; $ 27,00 ;New Mexico;XL;Olive;Spring;4;No;Store Pickup;No;No;12;PayPal;Fortnightly
2652;51;Male;Sneakers;Footwear; $ 43,00 ;Tennessee;M;Cyan;Summer;4,6;No;Store Pickup;No;No;27;PayPal;Quarterly
2664;46;Female;Sneakers;Footwear; $ 52,00 ;Wisconsin;L;Silver;Fall;2,9;No;Free Shipping;No;No;23;Bank Transfer;Annually
2683;59;Female;Sneakers;Footwear; $ 65,00 ;North Carolina;L;Maroon;Winter;3,9;No;2-Day Shipping;No;No;5;Venmo;Every 3 Months
2693;40;Female;Sneakers;Footwear; $ 90,00 ;Washington;XL;Violet;Spring;4,2;No;Free Shipping;No;No;18;Debit Card;Every 3 Months
2716;25;Female;Sneakers;Footwear; $ 92,00 ;Mississippi;XL;Pink;Winter;4,1;No;Express;No;No;29;PayPal;Fortnightly
2725;52;Female;Sneakers;Footwear; $ 91,00 ;Missouri;M;Brown;Spring;2,5;No;Next Day Air;No;No;11;Debit Card;Fortnightly
2739;50;Female;Sneakers;Footwear; $ 81,00 ;Ohio;M;Charcoal;Summer;4,3;No;2-Day Shipping;No;No;39;Venmo;Every 3 Months
2762;31;Female;Sneakers;Footwear; $ 82,00 ;Michigan;M;Purple;Fall;3,4;No;Next Day Air;No;No;3;Credit Card;Every 3 Months
2868;21;Female;Sneakers;Footwear; $ 55,00 ;Colorado;L;White;Summer;4,9;No;Next Day Air;No;No;33;Cash;Fortnightly
2899;23;Female;Sneakers;Footwear; $ 33,00 ;New Jersey;XL;Peach;Summer;4,6;No;Express;No;No;29;Credit Card;Annually
2936;58;Female;Sneakers;Footwear; $ 27,00 ;North Carolina;XL;Gray;Spring;4,6;No;Standard;No;No;11;Venmo;Weekly
2945;50;Female;Sneakers;Footwear; $ 95,00 ;New York;XL;Cyan;Summer;3,9;No;Free Shipping;No;No;4;Venmo;Every 3 Months
2968;34;Female;Sneakers;Footwear; $ 36,00 ;Indiana;L;Silver;Summer;3,4;No;Free Shipping;No;No;40;Venmo;Annually
2975;57;Female;Sneakers;Footwear; $ 99,00 ;Tennessee;XL;Peach;Summer;4,1;No;Store Pickup;No;No;34;Credit Card;Weekly
3031;43;Female;Sneakers;Footwear; $ 24,00 ;Maryland;XL;Purple;Spring;2,6;No;2-Day Shipping;No;No;23;Credit Card;Weekly
3048;21;Female;Sneakers;Footwear; $ 74,00 ;Vermont;M;Violet;Fall;4,1;No;2-Day Shipping;No;No;3;PayPal;Bi-Weekly
3082;64;Female;Sneakers;Footwear; $ 44,00 ;Vermont;L;Pink;Winter;4,9;No;Next Day Air;No;No;11;Credit Card;Weekly
3143;23;Female;Sneakers;Footwear; $ 21,00 ;Kansas;L;Magenta;Winter;4;No;2-Day Shipping;No;No;1;Venmo;Quarterly
3184;50;Female;Sneakers;Footwear; $ 56,00 ;Mississippi;M;Green;Winter;3,5;No;Standard;No;No;14;Cash;Every 3 Months
3195;43;Female;Sneakers;Footwear; $ 52,00 ;Maryland;L;Gold;Summer;4,6;No;Standard;No;No;10;Credit Card;Bi-Weekly
3213;27;Female;Sneakers;Footwear; $ 22,00 ;Wyoming;M;Indigo;Winter;3,6;No;2-Day Shipping;No;No;21;Debit Card;Weekly
3227;57;Female;Sneakers;Footwear; $ 71,00 ;Minnesota;XL;Beige;Spring;3,3;No;Next Day Air;No;No;38;Bank Transfer;Fortnightly
3231;49;Female;Sneakers;Footwear; $ 49,00 ;Kansas;M;Olive;Summer;2,5;No;Next Day Air;No;No;38;Debit Card;Annually
3239;25;Female;Sneakers;Footwear; $ 84,00 ;Wyoming;XL;Teal;Fall;3,4;No;2-Day Shipping;No;No;37;Cash;Quarterly
3247;70;Female;Sneakers;Footwear; $ 98,00 ;Michigan;M;Magenta;Summer;2,9;No;Store Pickup;No;No;37;Cash;Monthly
3313;55;Female;Sneakers;Footwear; $ 75,00 ;Louisiana;L;Black;Summer;3,9;No;Next Day Air;No;No;45;Cash;Quarterly
3331;38;Female;Sneakers;Footwear; $ 96,00 ;Missouri;M;Black;Spring;3,2;No;2-Day Shipping;No;No;41;Bank Transfer;Quarterly
3476;48;Female;Sneakers;Footwear; $ 88,00 ;South Carolina;M;Orange;Spring;4,4;No;Express;No;No;9;Cash;Quarterly
3511;49;Female;Sneakers;Footwear; $ 96,00 ;Pennsylvania;S;Orange;Fall;4,9;No;2-Day Shipping;No;No;14;Venmo;Monthly
3515;25;Female;Sneakers;Footwear; $ 50,00 ;Georgia;XL;Gray;Winter;4,7;No;Express;No;No;32;Cash;Monthly
3534;50;Female;Sneakers;Footwear; $ 98,00 ;Texas;L;Yellow;Fall;4,7;No;Standard;No;No;30;Venmo;Fortnightly
3562;63;Female;Sneakers;Footwear; $ 29,00 ;North Carolina;L;Black;Spring;3,4;No;Standard;No;No;39;Credit Card;Fortnightly
3563;47;Female;Sneakers;Footwear; $ 36,00 ;Maryland;M;Cyan;Winter;3,4;No;Free Shipping;No;No;7;Bank Transfer;Weekly
3585;39;Female;Sneakers;Footwear; $ 52,00 ;Florida;L;Indigo;Fall;4,8;No;Express;No;No;48;Debit Card;Monthly
3622;38;Female;Sneakers;Footwear; $ 32,00 ;New Jersey;XL;Silver;Summer;4;No;2-Day Shipping;No;No;5;Cash;Fortnightly
3633;27;Female;Sneakers;Footwear; $ 73,00 ;Utah;L;Green;Spring;3,2;No;Express;No;No;3;Debit Card;Quarterly
3760;44;Female;Sneakers;Footwear; $ 61,00 ;Missouri;M;Pink;Spring;3,5;No;Store Pickup;No;No;30;Venmo;Quarterly
3777;19;Female;Sneakers;Footwear; $ 25,00 ;Alaska;L;Olive;Spring;4,1;No;Standard;No;No;10;Credit Card;Fortnightly
3779;25;Female;Sneakers;Footwear; $ 60,00 ;South Dakota;M;Cyan;Fall;2,9;No;Free Shipping;No;No;30;Debit Card;Annually
3781;54;Female;Sneakers;Footwear; $ 57,00 ;Mississippi;L;Yellow;Fall;4,1;No;Free Shipping;No;No;41;Venmo;Quarterly
3819;70;Female;Sneakers;Footwear; $ 41,00 ;Oregon;XL;Indigo;Winter;3,8;No;Free Shipping;No;No;42;Cash;Monthly
3822;20;Female;Sneakers;Footwear; $ 48,00 ;Oregon;M;Gold;Summer;4,6;No;Free Shipping;No;No;34;Credit Card;Every 3 Months
3889;45;Female;Sneakers;Footwear; $ 69,00 ;Virginia;M;Violet;Spring;3,4;No;Standard;No;No;14;Venmo;Bi-Weekly
46;50;Male;Socks;Clothing; $ 21,00 ;Tennessee;XL;Indigo;Fall;2,9;Yes;2-Day Shipping;Yes;Yes;25;PayPal;Annually
103;51;Male;Socks;Clothing; $ 67,00 ;Oklahoma;L;Violet;Winter;4,8;Yes;Next Day Air;Yes;Yes;35;Credit Card;Quarterly
109;70;Male;Socks;Clothing; $ 79,00 ;Montana;L;Purple;Spring;3,4;Yes;Next Day Air;Yes;Yes;32;Bank Transfer;Bi-Weekly
156;63;Male;Socks;Clothing; $ 77,00 ;Maine;S;Olive;Spring;4,3;Yes;Free Shipping;Yes;Yes;21;Bank Transfer;Quarterly
225;63;Male;Socks;Clothing; $ 83,00 ;South Dakota;S;Beige;Summer;2,9;Yes;Free Shipping;Yes;Yes;12;Cash;Every 3 Months
229;18;Male;Socks;Clothing; $ 79,00 ;New Hampshire;M;White;Spring;2,9;Yes;Store Pickup;Yes;Yes;11;Credit Card;Annually
330;70;Male;Socks;Clothing; $ 31,00 ;Nevada;S;White;Summer;2,9;Yes;2-Day Shipping;Yes;Yes;34;Bank Transfer;Monthly
367;64;Male;Socks;Clothing; $ 36,00 ;Nebraska;M;Turquoise;Spring;3,5;Yes;Store Pickup;Yes;Yes;37;Venmo;Fortnightly
